person_id,label,text
168,noise,МЕСТО ЖИТЕЛЬСТВА
671,passport_number,099445
1405,noise,495-113
1192,passport_series,0359
1222,passport_series,1634
158,passport_id,3732 016348
1783,gender,МУЖ.
1870,surname,КРЮК0В
655,passport_series,4671
541,department_code,312-828
1734,issue_date,03.02.2016
1883,passport_number,043021
1119,gender,МУЖ.
1892,passport_series,9182
1728,noise,958572
1172,passport_id,6229 386096
1736,passport_id,7788111481
798,noise,308317
1449,passport_series,6092
213,department_code,944-624
381,birth_date,10.03.1987
1881,passport_number,715875
1003,issued_by,ОТДЕЛ ПОJИЦИИ УМВД РОССИИ ПО НОВГОРOДСКОЙ ОБЛАСТИ
278,department_code,203-750
290,birth_place,Г. ТОLЬЯТТИ
1303,noise,ЛИЧНЫЙ КОД
1009,passport_number,061307
268,noise,805172
368,firstname,НИКАНДР
1299,noise,ПОДПИСЬ ВЛАДEЛЬЦА
1838,passport_id,8554921180
940,birth_place,Г. ПСЕБАЙ
598,noise,717-497
113,firstname,РУБЕН
85,department_code,201-890
45,birth_place,Г. 8ОЛГОДОНСК
249,department_code,893-894
452,passport_id,5539136305
1622,issued_by,ОТДЕЛ ПОЛИЦИИ УМBД РОССИИ ПО ВОJОГОДСКОЙ ОБЛАСТИ В Г. ВОЛОГДА
235,passport_id,4277 217213
1786,noise,PNRUS<<<<<<<<<<<
1617,passport_id,5147393209
605,firstname,ЮВЕНАЛИЙ
1887,issue_date,08.08.2021
1955,issue_date,19.14.2005
1254,passport_number,797435
992,noise,КОД ПОДРАЗДЕЛЕНИЯ
1182,passport_number,452581
1606,passport_number,713559
1847,issued_by,MЕЖРАЙОННЫЙ OTДЕЛ УФМC РOCСИИ ПО ЯМАЛО-НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ
1841,passport_id,5939302820
427,noise,ПАСПОРТ
1454,noise,ЛИЧНЫЙ КОД
1522,surname,БJИНОВ
875,department_code,211-938
1763,patronymic,БРОНИСЛАВОВИЧ
592,passport_id,8928103177
540,patronymic,ГЕОРГИEВИЧ
1161,noise,ПОДПИСЬ ВЛAДЕЛЬЦА
212,department_code,833-710
1422,issued_by,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО ТОМСКОЙ ОБЛАСТИ
491,birth_place,Г. HАРЬЯН-МАР
1436,birth_date,24.09.1986
172,issue_date,30-11-2023
258,noise,ЛИЧНЫЙ КОД
147,noise,05.04.1959
1152,passport_id,8382 433354
290,passport_id,2489 769895
1417,passport_number,328794
1527,passport_series,9177
999,gender,ЖЕН.
1351,passport_id,9566 301599
547,department_code,512-665
1151,firstname,МИРОСЛAВ
238,passport_number,211621
173,firstname,ЕВГЕНИЯ
1206,gender,ЖЕН
39,issue_date,09.07.2005
1608,birth_place,Г. НОВОРОССИЙСК
668,gender,МУЖ
1759,surname,ТРЕТЬЯКОВА
169,noise,507-667
1583,surname,PЯБОВ
934,patronymic,EВГEНЬЕВНА
1428,passport_number,352931
1307,department_code,132-401
192,noise,LИЧНЫЙ КОД
926,passport_series,5147
381,firstname,ЭМИЛИЯ
1556,passport_id,7825472080
854,department_code,423-879
1327,passport_number,374938
1205,passport_id,6794 643387
1724,surname,ШИРЯЕВ
151,birth_date,04.01.2001
77,passport_id,6967 504450
82,noise,КОД ПОДРАЗДЕЛЕНИЯ
112,gender,ЖЕН.
1649,passport_number,940977
1945,passport_number,909466
1328,surname,КОМАРОВ
170,birth_date,27.11.1984
1752,surname,ПОНОМAРЕВА
1580,surname,ЛАВРЕНТЬEВ
652,patronymic,ВАСИЛЬЕВНА
1440,passport_id,5080229911
1019,noise,04.12.2027
1629,patronymic,ПАВЛОBНА
787,surname,ВОРОНОВА
974,passport_id,2127 066386
1995,surname,БОГДАНОВА
1108,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1547,passport_id,7772 309330
578,department_code,073-356
647,birth_date,17.06.1684
166,noise,517-449
620,passport_id,7330 605823
414,noise,МЕСТО ЖNTЕЛЬСТВА
194,passport_series,7584
445,passport_series,3638
1949,passport_number,875227
451,issue_date,09 03 2017
140,department_code,423-932
786,surname,ГУЛЯЕВА
1852,passport_number,209304
1669,issue_date,07.06.2024
773,patronymic,ФИЛИППОВНA
1635,issued_by,ОТДЕЛЕНИЕ УФМC РОССИИ ПО РЕСПУБЛИКЕ ТЫВА
878,firstname,ВАСИJИСА
1246,noise,ДАТА ВЫДАЧИ
1115,surname,ФАДЕЕВ
704,patronymic,БОРИСОВИЧ
626,birth_place,Г. НАРЬЯН-МАР
525,birth_place,Г- МЕДНОГОРСК
2,passport_number,562222
969,passport_number,569585
157,passport_id,8343 729954
495,passport_id,9950 167245
161,passport_id,2756 135209
140,birth_date,15.01.1981
226,noise,29.05.2000
383,issue_date,04.10.2023
1929,birth_date,10.01.1989
1913,noise,247-596
832,noise,PNRUS<<<<<<<<<<<
1081,noise,ДАТА ВЫДА4И
203,birth_place,Г. УГЛИЧ
1113,passport_id,5269693404
857,issue_date,11.07.2007
881,department_code,121-781
796,birth_date,31.10.1990
1766,firstname,КИР
1065,issued_by,РАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН
1149,surname,МОЛЧАНОBА
783,noise,06/01/1998
1329,noise,РОССИЙСКAЯ ФЕДЕPАЦИЯ
1475,firstname,ЛЮБОВЬ
255,passport_id,4406 533167
1452,noise,КОД ПОДРАЗДЕЛЕНNЯ
1859,noise,ОТДЕЛЕНИЕ
1701,firstname,ИСАЙ
1454,passport_series,6073
996,gender,ЖЕН
1478,noise,154-315
1595,noise,171162
1308,noise,329002
936,firstname,ИРАИДА
1835,passport_series,6344
14,patronymic,АНУФPИЕВИЧ
219,birth_date,04.05.1980
784,issued_by,OТДЕЛЕНИЕ ПО В0ПPОСAМ МИГPАЦИИ OМВД РОССИИ ПО ЯMАЛО-НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ В Г. САЛЕХАРД
458,passport_id,8544255738
140,passport_id,7191 130805
1846,birth_date,01.01.1999
78,passport_series,5737
1756,passport_number,474280
1245,noise,12/09/1925
1732,department_code,671-101
1491,birth_date,20.11.1293
845,noise,08.10.1949
1239,birth_date,24.05.1997
782,surname,НОBIКОВА
1940,patronymic,ФЕОКТИСТОВИЧ
727,passport_number,112482
1893,passport_number,757004
659,noise,<<<<<<<<<<<<<<<<
839,issue_date,17.19.2015
1310,passport_id,1288576107
1164,department_code,433-114
1138,noise,<<<<<<<<<<<<<<<<
206,passport_number,541350
1336,passport_id,4660 409585
166,noise,ЛИЧНЫЙ КОД
1528,passport_series,3991
526,birth_place,Г. ТАЛDОМ
513,patronymic,ФЕЛИКСОВИЧ
224,issue_date,24.12.2022
564,birth_place,Г. ПАВЛOВСКAЯ
946,birth_place,Г. ТАМБОВ
1185,noise,05.12.2011
1101,passport_id,8277 825198
1811,gender,ЖЕH
1964,surname,КИРИЛЛОВ
1530,noise,ОTДЕЛЕНИЕ
1774,passport_id,0951053098
1935,issued_by,ОТДЕЛ ПОLИЦИИ УМВД РОССИИ ПО РЕСПУБЛИКЕ МАРИЙ ЭЛ
1146,passport_id,1257536705
1718,issue_date,04.12.2014
1484,noise,297-230
829,noise,ПОДПИCЬ ВЛАДЕЛЬЦА
770,noise,14.11.2012
1134,noise,106511
714,birth_place,Г. ШИЛКА
248,department_code,143-131
1838,noise,PNRUS<<<<<<<<<<<
1065,surname,МЕЛЬНИКОВ
202,noise,607-592
744,birth_date,19.02.1993
1870,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
811,passport_id,2266035694
804,issue_date,03.08.2022
1016,noise,257-504
497,patronymic,ТЕРЕНТЬЕВИЧ
736,department_code,042-617
772,passport_number,012380
1709,gender,МУЖ.
629,firstname,СИДОР
207,passport_series,4784
295,passport_series,6159
1622,passport_series,5130
728,patronymic,ЕВСТИГНЕЕВИЧ
1956,patronymic,ИЗМАИЛОВИЧ
1276,noise,<<<<<<<<<<<<<<<<
531,issued_by,МЕЖРАЙОНHЫЙ ОТДЕЛ УФМС РОССИИ ПО МАГАДАНСКОЙ ОБЛАСТИ В Г. МАГАДАН
832,birth_place,Г/ УЭЛЕН
911,birth_date,28.07.1980
339,issue_date,27.11.2014
1633,gender,МУЖ.
1914,passport_series,9748
821,patronymic,ФEДОСЬЕВИЧ
646,birth_date,31.01.1980
1803,passport_series,6687
888,noise,КОД ПОДРАЗДЕЛЕНИЯ
837,firstname,ВЕРОНИКА
132,passport_id,5147751373
432,passport_series,3292
4,passport_number,440170
898,birth_date,08.08.1569
1408,passport_series,8080
1079,passport_number,993375
1473,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
1659,passport_number,745581
751,passport_id,9253912314
489,birth_date,29.12.1967
680,firstname,СЕРAФИМ
1714,patronymic,МИPОНОВНA
373,passport_series,0145
1981,noise,ДАТА ВЫДАЧИ
741,department_code,363-575
1770,passport_id,6586551126
613,passport_series,5784
1988,patronymic,СТЕПАНОВНА
777,firstname,СВЕТЛАНА
998,passport_id,0984 937403
431,issued_by,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ В Г. СЕВЕРОД8ИНСК
1438,noise,690-669
1417,birth_place,Г. КАРПNНСК
801,passport_id,1235 583277
783,surname,ГОРБАЧЕВА
590,surname,БЛОХИН
1201,patronymic,ФИЛИППОBИЧ
1552,issue_date,26.08.2004
1954,patronymic,ГЕННАДЬЕВНА
618,issued_by,ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРAЦИИ ОМВД РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ
1123,birth_date,08.03.1986
1893,passport_id,8048757004
661,issue_date,08-13-2005
1329,noise,23.12.1970
1149,issued_by,ОТДЕЛЕНИЕ ПO ВОПРOCАM МИГРAЦИИ ОМВД РОССИИ ПО РЕСПУБЛИКЕ КОМИ
1376,noise,<<<<<<<<<<<<<<<<
1156,surname,ВИНОГРАДОВ
873,passport_id,2841739314
1560,passport_id,6484568952
210,passport_series,6777
966,department_code,051-547
1037,birth_date,25.05.1965
1079,issued_by,УПРАВЛЕНИЕ ВНУТРЕННИХ DЕЛ ПО БРЯНСКОЙ ОБЛАСТИ В Г. КЛИНЦЫ
1798,birth_date,27.11.1967
1237,firstname,ЛАРИСА
1885,birth_date,11.05.1989
1613,passport_number,498911
1058,passport_id,4595906321
1330,firstname,ЛУКИЯ
1222,noise,ПODПNСЬ ВJAДЕЛЬЦА
149,birth_date,11-08-2004
1394,passport_number,022008
1126,noise,ЛИЧНЫЙ KОД
1130,noise,035942
112,department_code,052-331
1501,birth_place,Г. ХУЖИР
912,passport_number,326892
1801,passport_series,2296
1288,birth_date,08.06.1995
1679,issue_date,07.04.2010
1990,birth_date,16.12.2001
1322,noise,ОТДЕЛЕНИЕ
1517,passport_series,5951
1632,noise,МЕСТО ЖIТЕЛЬСТВА
1858,noise,24.12.1979
1987,passport_number,195014
431,passport_number,634189
1579,passport_number,451755
1474,passport_number,971731
1630,noise,<<<<<<<<<<<<<<<<
969,passport_series,2639
405,passport_id,9856109822
823,birth_date,27.11.1971
1052,issue_date,15.09.2005
330,passport_id,4290 186446
588,passport_id,4932 136100
1146,noise,ЛИЧНЫЙ КОД
1064,passport_id,3676007934
1613,passport_series,4073
1942,issue_date,14 09 2046
272,firstname,АНАСТАСИЯ
75,issue_date,31.07.2021
1447,passport_id,4382907504
1227,noise,ПАСПОРТ
1489,noise,16.01.8920
1938,department_code,292-552
1818,department_code,353-131
1292,passport_series,8345
0,noise,25.02.2016
867,issue_date,19.11.2022
974,passport_series,2127
637,firstname,ЗИНОВИЙ
1084,birth_place,Г. УСТЮЖНА
12,department_code,341-190
1829,patronymic,СЕМЕHОВНА
1192,birth_date,09.07.6980
1277,birth_date,09.12.1980
628,surname,КОРНИJ0ВА
398,department_code,491-735
97,passport_id,6339741197
408,issued_by,OTДЕЛЕНNЕ УФMC РОССИИ ПО АСТРАХАНСКОЙ ОБЛAСТИ В Г. АХТУБИНСК
1337,birth_date,04.09.1981
1653,birth_date,05.05.1969
1279,birth_place,Г. КPАСНОКАМСK
665,passport_number,774971
99,passport_series,8886
1381,birth_place,Г  ЛОДЕЙНОЕ ПОЛЕ
1084,issue_date,08.01.2022
1678,department_code,461-334
1356,noise,211638
1286,birth_date,04.09.1973
1904,department_code,821-661
1944,noise,Р0ССИЙСКАЯ ФЕДЕPАЦИЯ
91,noise,PNRUS<<<<<<<<<<<
781,passport_series,5716
1595,firstname,ВСЕМИL
1020,noise,КОД ПОДРАЗДEЛЕНИЯ
897,passport_series,1075
435,passport_number,358769
392,surname,МЯСНИКОВ
1098,surname,АРТЕМЬЕВ
1768,surname,ЛОГИНОВА
1136,surname,М0РОЗОB
1087,patronymic,ГЛEБОВИЧ
1157,passport_id,9351 957479
450,passport_id,4165233319
1781,noise,ПАСПОРТ
1584,patronymic,ИЛЬЯСОВИЧ
33,issue_date,17-08-2022
38,passport_id,3245 228517
116,passport_number,432308
629,passport_number,749538
113,patronymic,MАРСОВИЧ
1694,patronymic,ИЛЬИЧ
1311,birth_place,Г. УХТА
1885,issue_date,17/06/2009
661,department_code,252-751
1028,noise,ДАTА ВЫДАЧИ
175,department_code,572-507
1551,issue_date,28.04.2021
1543,birth_place,Г. СЫЗРАНЬ
1059,passport_series,1159
1027,department_code,953-282
280,birth_date,31.05.1955
1967,passport_id,5749 946478
692,birth_place,Г. УСТЮЖНА
1819,birth_date,03 10 2003
1839,issued_by,ОТДЕЛЕНИЕ ПО ВОПРОСАМ МIГРАЦИИ ОМВД РОССИИ ПО РЕСПУБЛИКЕ КАЛМЫКИЯ В Г. ЭLИСТА
1685,surname,БЕЛЯКОВ
1786,patronymic,ИЗМАИЛОВIЧ
829,surname,ГАЛКИН
188,surname,МАРKО8
1978,noise,РОСCИЙСКАЯ ФЕДЕРАЦИЯ
1351,noise,25.12.1914
353,issued_by,ОТДЕЛ ПО ВOПРОСАМ МИГРАЦИИ ОМВД PОССИИ ПО САХALИНCКОЙ ОБЛАСТИ
1110,patronymic,ВАДИМОВНА
1145,noise,ЛИЧНЫЙ КОД
237,department_code,426-524
999,department_code,612-186
705,passport_number,731189
1080,noise,390-446
674,firstname,ЮЛNЯ
556,birth_date,02.01.2002
1714,issued_by,ОТДЕЛЕНИЕ УФMС РОССИИ ПО КА6АРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКЕ
859,department_code,402-119
934,passport_number,573451
228,noise,ОTДЕЛЕНИЕ
1842,department_code,633-867
1981,noise,28.02.4907
58,passport_id,0493502125
1979,birth_place,Г. ТЕРНЕЙ
770,noise,897659
1705,passport_series,4484
862,noise,861259
1536,birth_date,18.02.1980
773,passport_id,1654 177184
153,noise,01.02.3978
1870,birth_date,10.06.1970
1265,noise,22.03.1995
1628,department_code,013-571
1685,passport_id,5785631057
1980,birth_date,08.10.1993
1997,department_code,603-296
341,passport_series,1283
903,birth_date,03.04.2005
220,passport_number,730283
972,noise,24 11 1964
1054,surname,КОЛОБОВ
61,noise,932-987
285,noise,355-748
380,passport_number,167444
1101,passport_id,8287825198
1545,passport_series,8445
1573,department_code,573-694
676,noise,МЕСТО ЖИТEЛЬСTВА
1317,issued_by,ПАСПОРТНO-ВIЗОВАЯ CЛУЖ6А ОВД ПО РЯЗАНСKОЙ ОБЛАСТИ
1827,noise,PNRUS<<<<<<<<<<<
1053,noise,<<<<<<<<<<<<<<<<
1417,noise,ПAСПОРТ
1290,passport_id,5377223610
1362,firstname,МАРФА
368,passport_id,0189148583
969,noise,МЕСТО ЖNТЕJЬСТВА
579,birth_date,16.09.1983
339,noise,ЛNЧНЫЙ КОД
1188,passport_id,0477 443824
1431,birth_place,Г. НЕФЕDОВА
1759,birth_date,05.04.5007
124,patronymic,JЕОНОВНА
1335,passport_number,240305
1137,noise,КОД ПOДРАЗДEЛЕНИЯ
855,birth_date,03.17.2006
1661,noise,РOССИЙСКAЯ ФЕДЕРАЦИЯ
876,birth_place,Г. САРАНCК
38,patronymic,IГНAТОВИЧ
1383,noise,829289
182,birth_date,04.03.1988
1115,passport_number,748925
1500,surname,МУХИН
411,issue_date,16.06.2012
1677,birth_place,Г. САНКТ-ПЕТЕР6УPГ
1298,birth_place,Г. КЫРЕН
642,issued_by,ГЛАВНОЕ УПРАВЛЕНИЕ МВД РОССИN ПО УЛЬЯНОВСКОЙ О6ЛАСТИ
1719,passport_id,8617 595677
1925,issued_by,ОТДЕЛ УФМС РOССNИ ПO Г. CАНКТ-ПЕТЕР6УРГУ ПО ВAСИЛЕОСТРОВСКОМУ РАЙОНУ
745,issued_by,ОТДЕЛ П0 ВОПPОСАМ МИГРАЦNИ OMВД PОССИИ ПО KАРAЧАЕВО-ЧЕРКEССКОЙ PЕСПУБЛИКЕ
732,passport_number,296823
1758,noise,ДАТА ВЫДАЧИ
515,issue_date,13-12-2043
1291,birth_date,11-11-1999
1774,passport_number,053098
1332,firstname,ПАХОМ
1945,department_code,113-184
1761,department_code,402-951
656,birth_place,Г. КЫШТЫМ
690,issued_by,УПРАВЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ МВD РОССИИ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ
1342,department_code,811-340
761,birth_date,06.03.1993
534,passport_series,1537
171,issue_date,13.05.2410
1554,noise,ПАСПОРТ
508,patronymic,8АЛЕНТИНОВИ4
223,passport_id,2044739305
1097,issued_by,0TДЕЛ ПОЛNЦИИ УМBД РОССИИ ПО ХАНТЫ-МАНСИЙСКОМУ АВТОНОMНOМУ ОКРУГУ — ЮГРЕ В Г- ХАНТЫ-МАНСИЙСК
707,noise,154095
808,passport_id,0662 654858
546,passport_id,7183120628
780,department_code,553-235
1869,passport_id,8095 951062
386,birth_date,26.03.1968
954,noise,137948
1051,gender,ЖЕH.
1909,passport_id,7491 840778
1482,passport_id,4690 939704
1107,passport_id,0883 468723
334,passport_series,9476
786,noise,714547
1829,birth_place,Г. ДМИTРОВ
779,birth_date,02.12.1981
41,department_code,371-347
625,issue_date,17.02.2004
790,passport_number,266776
1402,noise,ДАТA ВЫДАЧN
1809,issue_date,07.06.2024
1325,passport_id,0048 068639
355,issue_date,08.09.2017
1348,passport_id,7763 241331
952,patronymic,ЕРМОLАЕ8ИЧ
1824,passport_series,5559
676,department_code,011-887
1641,passport_id,3834683242
1584,noise,13.10.1332
977,birth_date,23.02.1967
112,passport_number,754039
1389,noise,18.10.1594
1447,passport_series,4382
741,passport_id,3549 183027
943,birth_date,27.09.1974
1472,noise,12 06 2023
476,passport_id,9780852441
1030,gender,ЖЕН
1527,gender,MУЖ
1414,passport_number,692248
812,passport_id,2581508125
487,passport_id,7734258301
1997,passport_id,7384332357
1226,birth_date,20.04.1987
1144,issue_date,15.07.2004
836,birth_place,Г. НЕФЕДОВА
157,noise,PNRUS<<<<<<<<<<<
984,passport_id,2928 724747
1231,noise,392116
326,passport_id,9494130797
1163,noise,950-610
909,birth_place,Г. ТАГАНPОГ
13,patronymic,ЕФРEМОВИЧ
1324,noise,МЕСТО ЖИТEЛЬСТВА
1298,passport_number,157717
1134,passport_id,4060727834
308,passport_id,2348624284
535,passport_series,2686
1892,birth_date,21.63.2004
703,birth_place,Г. НИЖHЕУДИНСК
1462,passport_id,3895040659
982,issued_by,ОТДЕЛEНИЕ УФMС PОССИИ ПО Г. КИРОB ПО ЗАВOДСКОМУ РАЙОНУ
56,patronymic,ФИЛИППОВНА
296,passport_id,3643860451
104,department_code,083-077
1521,passport_series,5579
1988,noise,МЕСТО ЖИТЕЛЬСТВА
17,department_code,151-628
805,issue_date,22/09/2010
160,passport_id,8196 883068
425,passport_id,6583 155061
818,noise,ПАСПОРТ
519,birth_date,09-01-1981
133,birth_date,26/05/1988
619,passport_id,8883949640
1010,patronymic,ФЕДОСЕЕВИЧ
1594,noise,431049
757,surname,ОВ4NНHNКОВ
212,passport_number,185705
975,issue_date,03.05.2003
636,department_code,522-223
1989,birth_date,30.05.1968
1762,noise,МЕСТО ЖИТЕЛЬСТВА
1971,passport_number,498923
629,noise,<<<<<<<<<<<<<<<<
1841,patronymic,АФAHАСЬЕВНА
1957,issued_by,ГЛАВНOЕ УПРАВЛЕНИЕ МВД PОССИИ ПО PЕСПУБJИКЕ САХА (ЯKУТИЯ) В Г. НЕРЮНГPИ
577,passport_number,184410
457,department_code,063-095
1884,issued_by,ГЛАВН0Е УПРАВЛЕНИЕ МВД PОССИИ ПО РЕСПУБЛИКЕ КАЛМЫКИЯ В Г. ЭЛИСТА
277,department_code,131-580
781,firstname,ВЛАДИМИР
370,passport_number,011286
1045,patronymic,Д0РОФЕЕВИЧ
821,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
235,passport_series,4277
831,noise,711-407
1889,passport_number,491647
434,noise,ПАCПОРТ
1381,department_code,094-782
1404,issued_by,ОТДЕЛ МВД РОССИИ ПО ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСTИ В Г. БИРО6ИДЖАН
1895,passport_series,8658
1683,passport_series,7857
1647,surname,ШИЛОВ
901,issued_by,ГЛАВНОЕ УПРАВЛЕНИЕ МВД РОCСИИ ПО ВОРОHЕЖСКОЙ ОБЛАСТИ В Г. БОРИСОГЛE6СК
1312,passport_series,5745
181,birth_date,05/10/2001
1312,noise,20.09.1987
326,noise,МЕСТО ЖИТЕЛЬСТВА
304,patronymic,ГУРЬЕВИЧ
